Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date,Tax_res
Anemone nemorosa,Anemone,"",nemorosa,,,"","",kew-2638482,TRUE,1.1,Accepted,Ranunculaceae,Anemone,"",nemorosa,"","",L.,kew-2638482,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Aquilegia vulgaris,Aquilegia,"",vulgaris,,,"","",kew-2645045,TRUE,1.1,Accepted,Ranunculaceae,Aquilegia,"",vulgaris,"","",L.,kew-2645045,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Caltha palustris,Caltha,"",palustris,,,"","",kew-2693856,TRUE,1.1,Accepted,Ranunculaceae,Caltha,"",palustris,"","",L.,kew-2693856,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Clematis vitalba,Clematis,"",vitalba,,,"","",kew-2726964,TRUE,1.1,Accepted,Ranunculaceae,Clematis,"",vitalba,"","",L.,kew-2726964,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ficaria verna,Ficaria,"",verna,,,"","",kew-2809356,TRUE,1.1,Accepted,Ranunculaceae,Ficaria,"",verna,"","",Huds.,kew-2809356,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Helleborus foetidus,Helleborus,"",foetidus,,,"","",kew-2844741,TRUE,1.1,Accepted,Ranunculaceae,Helleborus,"",foetidus,"","",L.,kew-2844741,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Helleborus viridis,Helleborus,"",viridis,,,"","",kew-2844826,TRUE,1.1,Accepted,Ranunculaceae,Helleborus,"",viridis,"","",L.,kew-2844826,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myosurus minimus,Myosurus,"",minimus,,,"","",kew-2509025,TRUE,1.1,Accepted,Ranunculaceae,Myosurus,"",minimus,"","",L.,kew-2509025,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Pulsatilla vulgaris,Pulsatilla,"",vulgaris,,,"","",kew-2544139,TRUE,1.1,Synonym,Ranunculaceae,Anemone,"",pulsatilla,"","",L.,kew-2638599,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus acris,Ranunculus,"",acris,,,"","",kew-2524461,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",acris,"","",L.,kew-2524461,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus aquatilis,Ranunculus,"",aquatilis,,,"","",kew-2524163,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",aquatilis,"","",L.,kew-2524163,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus arvensis,Ranunculus,"",arvensis,,,"","",kew-2524204,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",arvensis,"","",L.,kew-2524204,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus auricomus,Ranunculus,"",auricomus,,,"","",kew-2524362,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",auricomus,"","",L.,kew-2524362,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus baudotii,Ranunculus,"",baudotii,,,"","",kew-2524734,TRUE,1.1,Synonym,Ranunculaceae,Ranunculus,"",peltatus,subsp.,baudotii,(Godr.) Meikle ex C.D.K.Cook,kew-2526902,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus bulbosus,Ranunculus,"",bulbosus,,,"","",kew-2524688,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",bulbosus,"","",L.,kew-2524688,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus circinatus,Ranunculus,"",circinatus,,,"","",kew-2523517,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",circinatus,"","",Sibth.,kew-2523517,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus flammula,Ranunculus,"",flammula,,,"","",kew-2523412,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",flammula,"","",L.,kew-2523412,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus fluitans,Ranunculus,"",fluitans,,,"","",kew-2523387,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",fluitans,"","",Lam.,kew-2523387,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus hederaceus,Ranunculus,"",hederaceus,,,"","",kew-2524113,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",hederaceus,"","",L.,kew-2524113,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus lingua,Ranunculus,"",lingua,,,"","",kew-2526473,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",lingua,"","",L.,kew-2526473,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus omiophyllus,Ranunculus,"",omiophyllus,,,"","",kew-2526375,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",omiophyllus,"","",Ten.,kew-2526375,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus ophioglossifolius,Ranunculus,"",ophioglossifolius,,,"","",kew-2526352,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",ophioglossifolius,"","",Vill.,kew-2526352,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus paludosus,Ranunculus,"",paludosus,,,"","",kew-2526294,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",paludosus,"","",Poir.,kew-2526294,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus parviflorus,Ranunculus,"",parviflorus,,,"","",kew-2527012,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",parviflorus,"","",L.,kew-2527012,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus peltatus,Ranunculus,"",peltatus,,,"","",kew-2526900,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",peltatus,"","",Schrank,kew-2526900,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus penicillatus,Ranunculus,"",penicillatus,,,"","",kew-2526907,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",penicillatus,"","",(Dumort.) Bab.,kew-2526907,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus repens,Ranunculus,"",repens,,,"","",kew-2526688,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",repens,"","",L.,kew-2526688,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus reptans,Ranunculus,"",reptans,,,"","",kew-2526697,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",reptans,"","",L.,kew-2526697,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus sardous,Ranunculus,"",sardous,,,"","",kew-2526783,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",sardous,"","",Crantz,kew-2526783,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus sceleratus,Ranunculus,"",sceleratus,,,"","",kew-2526806,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",sceleratus,"","",L.,kew-2526806,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus trichophyllus,Ranunculus,"",trichophyllus,,,"","",tro-27100511,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",trichophyllus,"","",Chaix ex Vill.,tro-27100511,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ranunculus tripartitus,Ranunculus,"",tripartitus,,,"","",kew-2524547,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,"",tripartitus,"","",DC.,kew-2524547,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Thalictrum alpinum,Thalictrum,"",alpinum,,,"","",kew-2516424,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",alpinum,"","",L.,kew-2516424,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Thalictrum flavum,Thalictrum,"",flavum,,,"","",kew-2512664,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",flavum,"","",L.,kew-2512664,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Thalictrum minus,Thalictrum,"",minus,,,"","",kew-2512463,TRUE,1.1,Accepted,Ranunculaceae,Thalictrum,"",minus,"","",L.,kew-2512463,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trollius europaeus,Trollius,"",europaeus,,,"","",kew-2514617,TRUE,1.1,Accepted,Ranunculaceae,Trollius,"",europaeus,"","",L.,kew-2514617,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Buxus sempervirens,Buxus,"",sempervirens,,,"","",kew-2688005,TRUE,1.1,Accepted,Buxaceae,Buxus,"",sempervirens,"","",L.,kew-2688005,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gunnera manicata,Gunnera,"",manicata,,,"","",kew-370419,TRUE,1.1,Accepted,Gunneraceae,Gunnera,"",manicata,"","",Linden ex Delchev.,kew-370419,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Gunnera tinctoria,Gunnera,"",tinctoria,,,"","",kew-370468,TRUE,1.1,Accepted,Gunneraceae,Gunnera,"",tinctoria,"","",(Molina) Mirb.,kew-370468,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ribes alpinum,Ribes,"",alpinum,,,"","",kew-2426163,TRUE,1.1,Accepted,Grossulariaceae,Ribes,"",alpinum,"","",L.,kew-2426163,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ribes rubrum,Ribes,"",rubrum,,,"","",kew-2426658,TRUE,1.1,Accepted,Grossulariaceae,Ribes,"",rubrum,"","",L.,kew-2426658,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ribes spicatum,Ribes,"",spicatum,,,"","",kew-2426685,TRUE,1.1,Accepted,Grossulariaceae,Ribes,"",spicatum,"","",Robson,kew-2426685,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Chrysosplenium alternifolium,Chrysosplenium,"",alternifolium,,,"","",kew-2720069,TRUE,1.1,Accepted,Saxifragaceae,Chrysosplenium,"",alternifolium,"","",L.,kew-2720069,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Chrysosplenium oppositifolium,Chrysosplenium,"",oppositifolium,,,"","",kew-2720223,TRUE,1.1,Accepted,Saxifragaceae,Chrysosplenium,"",oppositifolium,"","",L.,kew-2720223,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Micranthes nivalis,Micranthes,"",nivalis,,,"","",kew-2506950,TRUE,1.1,Synonym,Saxifragaceae,Saxifraga,"",nivalis,"","",L.,kew-2583082,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Micranthes stellaris,Micranthes,"",stellaris,,,"","",tro-50307490,TRUE,1.1,Synonym,Saxifragaceae,Saxifraga,"",stellaris,"","",L.,kew-2584970,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga aizoides,Saxifraga,"",aizoides,,,"","",kew-2583407,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",aizoides,"","",L.,kew-2583407,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga cernua,Saxifraga,"",cernua,,,"","",kew-2585150,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",cernua,"","",L.,kew-2585150,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga cespitosa,Saxifraga,"",cespitosa,,,"","",kew-2585067,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",cespitosa,"","",L.,kew-2585067,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga granulata,Saxifraga,"",granulata,,,"","",kew-2585145,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",granulata,"","",L.,kew-2585145,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga hirculus,Saxifraga,"",hirculus,,,"","",kew-2583517,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",hirculus,"","",L.,kew-2583517,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga hypnoides,Saxifraga,"",hypnoides,,,"","",kew-2584035,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",hypnoides,"","",L.,kew-2584035,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga oppositifolia,Saxifraga,"",oppositifolia,,,"","",kew-2583045,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",oppositifolia,"","",L.,kew-2583045,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga rivularis,Saxifraga,"",rivularis,,,"","",kew-2585029,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",rivularis,"","",L.,kew-2585029,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Saxifraga tridactylites,Saxifraga,"",tridactylites,,,"","",kew-2584682,TRUE,1.1,Accepted,Saxifragaceae,Saxifraga,"",tridactylites,"","",L.,kew-2584682,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Tolmiea menziesii,Tolmiea,"",menziesii,,,"","",kew-2520732,TRUE,1.1,Accepted,Saxifragaceae,Tolmiea,"",menziesii,"","",(Pursh) Torr. & A.Gray,kew-2520732,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Crassula aquatica,Crassula,"",aquatica,,,"","",kew-2741500,TRUE,1.1,Accepted,Crassulaceae,Crassula,"",aquatica,"","",(L.) Schönland,kew-2741500,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Crassula helmsii,Crassula,"",helmsii,,,"","",kew-2741774,TRUE,1.1,Accepted,Crassulaceae,Crassula,"",helmsii,"","",(Kirk) Cockayne,kew-2741774,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Crassula tillaea,Crassula,"",tillaea,,,"","",kew-2742223,TRUE,1.1,Accepted,Crassulaceae,Crassula,"",tillaea,"","",Lest.-Garl.,kew-2742223,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Hylotelephium telephium,Hylotelephium,"",telephium,,,"","",kew-2857008,TRUE,1.1,Synonym,Crassulaceae,Sedum,"",telephium,"","",L.,kew-2488984,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Petrosedum forsterianum,Petrosedum,"",forsterianum,,,"","",kew-2411216,TRUE,1.1,Synonym,Crassulaceae,Sedum,"",forsterianum,"","",Sm.,kew-2483700,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Rhodolia rosea,Rhodolia,"",rosea,,,"","","",FALSE,1.1,"","",Rhodolia,"",rosea,,"","","","",TRUE,FALSE,FALSE,2020-10-10,Genus
Sedum acre,Sedum,"",acre,,,"","",kew-2483146,TRUE,1.1,Accepted,Crassulaceae,Sedum,"",acre,"","",L.,kew-2483146,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Sedum anglicum,Sedum,"",anglicum,,,"","",kew-2484755,TRUE,1.1,Accepted,Crassulaceae,Sedum,"",anglicum,"","",Huds.,kew-2484755,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Sedum villosum,Sedum,"",villosum,,,"","",kew-2489201,TRUE,1.1,Accepted,Crassulaceae,Sedum,"",villosum,"","",L.,kew-2489201,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Umbilicus rupestris,Umbilicus,"",rupestris,,,"","",kew-2446661,TRUE,1.1,Accepted,Crassulaceae,Umbilicus,"",rupestris,"","",(Salisb.) Dandy,kew-2446661,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myriophyllum alterniflorum,Myriophyllum,"",alterniflorum,,,"","",kew-2366560,TRUE,1.1,Accepted,Haloragaceae,Myriophyllum,"",alterniflorum,"","",DC.,kew-2366560,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myriophyllum aquaticum,Myriophyllum,"",aquaticum,,,"","",kew-2366570,TRUE,1.1,Accepted,Haloragaceae,Myriophyllum,"",aquaticum,"","",(Vell.) Verdc.,kew-2366570,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myriophyllum spicatum,Myriophyllum,"",spicatum,,,"","",kew-2366673,TRUE,1.1,Accepted,Haloragaceae,Myriophyllum,"",spicatum,"","",L.,kew-2366673,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Myriophyllum verticillatum,Myriophyllum,"",verticillatum,,,"","",kew-2366658,TRUE,1.1,Accepted,Haloragaceae,Myriophyllum,"",verticillatum,"","",L.,kew-2366658,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Anthyllis vulneraria,Anthyllis,"",vulneraria,,,"","",ild-7194,TRUE,1.1,Accepted,Leguminosae,Anthyllis,"",vulneraria,"","",L.,ild-7194,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Astragalus alpinus,Astragalus,"",alpinus,,,"","",ild-10175,TRUE,1.1,Accepted,Leguminosae,Astragalus,"",alpinus,"","",L.,ild-10175,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Astragalus danicus,Astragalus,"",danicus,,,"","",ild-8620,TRUE,1.1,Accepted,Leguminosae,Astragalus,"",danicus,"","",Retz.,ild-8620,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Astragalus glycyphyllos,Astragalus,"",glycyphyllos,,,"","",ild-8631,TRUE,1.1,Accepted,Leguminosae,Astragalus,"",glycyphyllos,"","",L.,ild-8631,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Cytisus scoparius,Cytisus,"",scoparius,,,"","",ild-8778,TRUE,1.1,Accepted,Leguminosae,Cytisus,"",scoparius,"","",(L.) Link,ild-8778,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ervilia hirsuta,Ervilia,"",hirsuta,,,"","",ild-29791,TRUE,1.1,Synonym,Leguminosae,Vicia,"",hirsuta,"","",(L.) Gray,ild-7815,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ervilia sylvatica,Ervilia,"",sylvatica,,,"","",kew-2798919,TRUE,1.1,Unresolved,Leguminosae,Ervilia,"",sylvatica,"","",Schur,kew-2798919,Unresolved,FALSE,FALSE,FALSE,2020-10-10,Species
Ervum gracile,Ervum,"",gracile,,,"","",ild-33263,TRUE,1.1,Synonym,Leguminosae,Vicia,"",parviflora,"","",Cav.,ild-32829,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ervum tetraspermum,Ervum,"",tetraspermum,,,"","",ild-26392,TRUE,1.1,Synonym,Leguminosae,Vicia,"",tetrasperma,"","",(L.) Schreb.,ild-7872,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Genista anglica,Genista,"",anglica,,,"","",ild-8379,TRUE,1.1,Accepted,Leguminosae,Genista,"",anglica,"","",L.,ild-8379,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Genista pilosa,Genista,"",pilosa,,,"","",ild-8821,TRUE,1.1,Accepted,Leguminosae,Genista,"",pilosa,"","",L.,ild-8821,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Genista tinctoria,Genista,"",tinctoria,,,"","",ild-8832,TRUE,1.1,Accepted,Leguminosae,Genista,"",tinctoria,"","",L.,ild-8832,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Hippocrepis comosa,Hippocrepis,"",comosa,,,"","",ild-8859,TRUE,1.1,Accepted,Leguminosae,Hippocrepis,"",comosa,"","",L.,ild-8859,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lathyrus aphaca,Lathyrus,"",aphaca,,,"","",ild-7745,TRUE,1.1,Accepted,Leguminosae,Lathyrus,"",aphaca,"","",L.,ild-7745,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lathyrus japonicus,Lathyrus,"",japonicus,,,"","",ild-8875,TRUE,1.1,Accepted,Leguminosae,Lathyrus,"",japonicus,"","",Willd.,ild-8875,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lathyrus linifolius,Lathyrus,"",linifolius,,,"","",ild-7763,TRUE,1.1,Accepted,Leguminosae,Lathyrus,"",linifolius,"","",(Reichard) Bassler,ild-7763,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lathyrus nissolia,Lathyrus,"",nissolia,,,"","",ild-7769,TRUE,1.1,Accepted,Leguminosae,Lathyrus,"",nissolia,"","",L.,ild-7769,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lathyrus palustris,Lathyrus,"",palustris,,,"","",ild-8879,TRUE,1.1,Accepted,Leguminosae,Lathyrus,"",palustris,"","",L.,ild-8879,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lathyrus pratensis,Lathyrus,"",pratensis,,,"","",ild-7773,TRUE,1.1,Accepted,Leguminosae,Lathyrus,"",pratensis,"","",L.,ild-7773,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lathyrus sylvestris,Lathyrus,"",sylvestris,,,"","",ild-8886,TRUE,1.1,Accepted,Leguminosae,Lathyrus,"",sylvestris,"","",L.,ild-8886,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lotus angustissimus,Lotus,"",angustissimus,,,"","",ild-7237,TRUE,1.1,Accepted,Leguminosae,Lotus,"",angustissimus,"","",L.,ild-7237,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lotus corniculatus,Lotus,"",corniculatus,,,"","",ild-7260,TRUE,1.1,Accepted,Leguminosae,Lotus,"",corniculatus,"","",L.,ild-7260,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lotus pedunculatus,Lotus,"",pedunculatus,,,"","",ild-7307,TRUE,1.1,Accepted,Leguminosae,Lotus,"",pedunculatus,"","",Cav.,ild-7307,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lotus subbiflorus,Lotus,"",subbiflorus,,,"","",ild-7328,TRUE,1.1,Accepted,Leguminosae,Lotus,"",subbiflorus,"","",Lag.,ild-7328,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lotus tenuis,Lotus,"",tenuis,,,"","",ild-51536,TRUE,1.1,Accepted,Leguminosae,Lotus,"",tenuis,"","",Waldst. & Kit.,ild-51536,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lupinus arboreus,Lupinus,"",arboreus,,,"","",ild-8905,TRUE,1.1,Accepted,Leguminosae,Lupinus,"",arboreus,"","",Sims,ild-8905,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Lupinus nootkatensis,Lupinus,"",nootkatensis,,,"","",ild-8906,TRUE,1.1,Accepted,Leguminosae,Lupinus,"",nootkatensis,"","",Sims,ild-8906,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Medicago arabica,Medicago,"",arabica,,,"","",ild-8482,TRUE,1.1,Accepted,Leguminosae,Medicago,"",arabica,"","",(L.) Huds.,ild-8482,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Medicago lupulina,Medicago,"",lupulina,,,"","",ild-8519,TRUE,1.1,Accepted,Leguminosae,Medicago,"",lupulina,"","",L.,ild-8519,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Medicago minima,Medicago,"",minima,,,"","",ild-31590,TRUE,1.1,Accepted,Leguminosae,Medicago,"",minima,"","",(L.) L.,ild-31590,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Medicago polymorpha,Medicago,"",polymorpha,,,"","",ild-8528,TRUE,1.1,Accepted,Leguminosae,Medicago,"",polymorpha,"","",L.,ild-8528,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Medicago sativa,Medicago,"",sativa,,,"","",ild-8536,TRUE,1.1,Accepted,Leguminosae,Medicago,"",sativa,"","",L.,ild-8536,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Melilotus altissimus,Melilotus,"",altissimus,,,"","",ild-31591,TRUE,1.1,Accepted,Leguminosae,Melilotus,"",altissimus,"","",Thuill.,ild-31591,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Onobrychis viciifolia,Onobrychis,"",viciifolia,,,"","",ild-5130,TRUE,1.1,Accepted,Leguminosae,Onobrychis,"",viciifolia,"","",Scop.,ild-5130,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ononis reclinata,Ononis,"",reclinata,,,"","",ild-7989,TRUE,1.1,Accepted,Leguminosae,Ononis,"",reclinata,"","",L.,ild-7989,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ononis repens,Ononis,"",repens,,,"","",ild-29420,TRUE,1.1,Synonym,Leguminosae,Ononis,"",spinosa,subsp.,procurrens,(Wallr.) Briq.,ild-33487,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ononis spinosa,Ononis,"",spinosa,,,"","",ild-29429,TRUE,1.1,Accepted,Leguminosae,Ononis,"",spinosa,"","",L.,ild-29429,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ornithopus perpusillus,Ornithopus,"",perpusillus,,,"","",ild-5205,TRUE,1.1,Accepted,Leguminosae,Ornithopus,"",perpusillus,"","",L.,ild-5205,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Ornithopus pinnatus,Ornithopus,"",pinnatus,,,"","",ild-5206,TRUE,1.1,Accepted,Leguminosae,Ornithopus,"",pinnatus,"","",(Mill.) Druce,ild-5206,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Oxytropis campestris,Oxytropis,"",campestris,,,"","",ild-8972,TRUE,1.1,Accepted,Leguminosae,Oxytropis,"",campestris,"","",(L.) DC.,ild-8972,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Oxytropis halleri,Oxytropis,"",halleri,,,"","",ild-8980,TRUE,1.1,Accepted,Leguminosae,Oxytropis,"",halleri,"","",Koch,ild-8980,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Robinia pseudoacacia,Robinia,"",pseudoacacia,,,"","",ild-8996,TRUE,1.1,Accepted,Leguminosae,Robinia,"",pseudoacacia,"","",L.,ild-8996,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trifolium arvense,Trifolium,"",arvense,,,"","",ild-8046,TRUE,1.1,Accepted,Leguminosae,Trifolium,"",arvense,"","",L.,ild-8046,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trifolium bocconei,Trifolium,"",bocconei,,,"","",ild-8050,TRUE,1.1,Accepted,Leguminosae,Trifolium,"",bocconei,"","",Savi,ild-8050,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trifolium campestre,Trifolium,"",campestre,,,"","",ild-8057,TRUE,1.1,Accepted,Leguminosae,Trifolium,"",campestre,"","",Schreb.,ild-8057,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trifolium dubium,Trifolium,"",dubium,,,"","",ild-8072,TRUE,1.1,Accepted,Leguminosae,Trifolium,"",dubium,"","",Sibth.,ild-8072,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trifolium fragiferum,Trifolium,"",fragiferum,,,"","",ild-8079,TRUE,1.1,Accepted,Leguminosae,Trifolium,"",fragiferum,"","",L.,ild-8079,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trifolium glomeratum,Trifolium,"",glomeratum,,,"","",ild-8083,TRUE,1.1,Accepted,Leguminosae,Trifolium,"",glomeratum,"","",L.,ild-8083,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trifolium medium,Trifolium,"",medium,,,"","",ild-9039,TRUE,1.1,Accepted,Leguminosae,Trifolium,"",medium,"","",L.,ild-9039,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
Trifolium micranthum,Trifolium,"",micranthum,,,"","",ild-8077,TRUE,1.1,Accepted,Leguminosae,Trifolium,"",micranthum,"","",Viv.,ild-8077,Accepted,FALSE,FALSE,FALSE,2020-10-10,Species
